Time,accX,accY,accZ,wx,wy,wz
3.1802960000000002,-338.0,-169.0,-16131.0,28.0,-28.0,-28.0
3.190237999999999,77.0,-135.0,-16221.0,25.0,-24.0,-21.0
3.2000910000000005,2.0,-112.0,-16266.0,32.0,-46.0,-19.0
3.210241,5.0,-108.0,-16237.0,37.0,-46.0,-19.0
3.220117,-53.0,-77.0,-16170.0,40.0,-41.0,-20.0
3.2303879999999996,-93.0,-95.0,-16106.0,39.0,-47.0,-25.0
3.240133,-83.0,-116.0,-16108.0,29.0,-40.0,-26.0
3.250406,-361.0,-109.0,-16164.0,20.0,-39.0,-24.0
3.260121,-369.0,-130.0,-16211.0,21.0,-35.0,-28.0
3.270396,-328.0,-151.0,-16258.0,32.0,-37.0,-27.0
3.2801170000000006,-308.0,-164.0,-16217.0,40.0,-39.0,-24.0
3.2902579999999997,-246.0,-200.0,-16171.0,43.0,-38.0,-27.0
3.3002450000000003,-235.0,-203.0,-16097.0,43.0,-40.0,-28.0
3.310276,-503.0,-212.0,-16108.0,31.0,-40.0,-30.0
3.3200590000000005,-496.0,-177.0,-16141.0,26.0,-28.0,-29.0
3.3302840000000007,-527.0,-197.0,-16214.0,25.0,-28.0,-29.0
3.3402449999999995,-532.0,-152.0,-16249.0,34.0,-32.0,-23.0
3.3502980000000004,-554.0,-146.0,-16246.0,40.0,-31.0,-31.0
3.3600849999999998,-549.0,-138.0,-16157.0,42.0,-29.0,-29.0
3.370286,-494.0,-115.0,-16110.0,34.0,-26.0,-30.0
3.3800790000000003,-508.0,-94.0,-16120.0,33.0,-26.0,-34.0
3.3903420000000004,-512.0,-88.0,-16162.0,24.0,-28.0,-33.0
3.400008999999999,-520.0,-79.0,-16194.0,33.0,-30.0,-33.0
3.410437999999999,-487.0,-97.0,-16252.0,30.0,-26.0,-23.0
3.4200990000000004,-209.0,-133.0,-16217.0,40.0,-27.0,-27.0
3.4304559999999995,-245.0,-137.0,-16159.0,45.0,-36.0,-28.0
3.440061,-223.0,-146.0,-16123.0,39.0,-35.0,-28.0
3.450462,-186.0,-169.0,-16096.0,33.0,-36.0,-30.0
3.4600989999999996,-197.0,-174.0,-16124.0,25.0,-32.0,-25.0
3.470416,-197.0,-187.0,-16202.0,25.0,-33.0,-29.0
3.4801070000000003,-179.0,-199.0,-16238.0,27.0,-32.0,-27.0
3.4904279999999996,-187.0,-179.0,-16243.0,35.0,-38.0,-25.0
3.4999079999999996,-275.0,-201.0,-16192.0,42.0,-37.0,-29.0
3.5104480000000002,-266.0,-181.0,-16115.0,41.0,-38.0,-24.0
3.519893999999999,-273.0,-154.0,-16106.0,30.0,-43.0,-24.0
3.530576,-452.0,-171.0,-16138.0,24.0,-32.0,-28.0
3.5398840000000007,-519.0,-81.0,-16209.0,20.0,-33.0,-30.0
3.5504599999999993,-497.0,-84.0,-16245.0,25.0,-31.0,-25.0
3.5599220000000003,-474.0,-80.0,-16245.0,33.0,-30.0,-31.0
3.5704259999999994,-487.0,-60.0,-16188.0,39.0,-36.0,-32.0
3.579948999999999,-450.0,-108.0,-16129.0,42.0,-34.0,-30.0
3.5904880000000006,-501.0,-110.0,-16107.0,38.0,-33.0,-29.0
3.6000060000000005,-440.0,-142.0,-16115.0,32.0,-32.0,-34.0
3.6105099999999997,-435.0,-180.0,-16182.0,28.0,-29.0,-37.0
3.6200089999999996,-407.0,-155.0,-16225.0,34.0,-28.0,-29.0
3.6305060000000005,-381.0,-206.0,-16245.0,36.0,-27.0,-33.0
3.640013999999999,-377.0,-199.0,-16214.0,44.0,-29.0,-30.0
3.6504960000000004,-244.0,-201.0,-16126.0,48.0,-34.0,-30.0
3.6600330000000003,-254.0,-198.0,-16097.0,33.0,-32.0,-28.0
3.670482,-227.0,-216.0,-16084.0,29.0,-31.0,-27.0
3.679981999999999,-305.0,-161.0,-16161.0,21.0,-32.0,-26.0
3.6904889999999995,-352.0,-137.0,-16263.0,26.0,-27.0,-21.0
3.699973999999999,-355.0,-117.0,-16230.0,35.0,-29.0,-26.0
3.710481999999999,-379.0,-91.0,-16204.0,43.0,-34.0,-31.0
3.720801999999999,-378.0,-61.0,-16131.0,45.0,-31.0,-28.0
3.730625999999999,-356.0,-118.0,-16104.0,36.0,-37.0,-30.0
3.739832,-351.0,-82.0,-16100.0,25.0,-32.0,-27.0
3.750577999999999,-269.0,-137.0,-16175.0,22.0,-32.0,-30.0
3.7599219999999995,-296.0,-158.0,-16245.0,25.0,-32.0,-23.0
3.770581999999999,-318.0,-133.0,-16256.0,35.0,-33.0,-33.0
3.779847,-276.0,-207.0,-16206.0,48.0,-36.0,-29.0
3.790659999999999,-279.0,-199.0,-16131.0,45.0,-39.0,-33.0
3.7998089999999998,-308.0,-224.0,-16100.0,36.0,-36.0,-23.0
3.8106679999999997,-323.0,-176.0,-16118.0,26.0,-34.0,-22.0
3.8207059999999995,-364.0,-184.0,-16188.0,19.0,-31.0,-31.0
3.830769,-348.0,-190.0,-16234.0,31.0,-32.0,-27.0
3.840515999999999,-369.0,-138.0,-16253.0,35.0,-31.0,-28.0
3.8498319999999993,-418.0,-136.0,-16209.0,41.0,-31.0,-24.0
3.8606180000000005,-382.0,-110.0,-16160.0,39.0,-33.0,-26.0
3.8698379999999997,-420.0,-128.0,-16105.0,38.0,-36.0,-26.0
3.8806119999999993,-438.0,-121.0,-16085.0,29.0,-30.0,-28.0
3.8898480000000006,-458.0,-100.0,-16142.0,24.0,-31.0,-29.0
3.9006220000000003,-410.0,-124.0,-16210.0,24.0,-28.0,-27.0
3.9098570000000006,-418.0,-128.0,-16250.0,31.0,-33.0,-30.0
3.9205799999999993,-381.0,-180.0,-16213.0,41.0,-34.0,-28.0
3.9299,-345.0,-171.0,-16155.0,40.0,-28.0,-30.0
3.9406180000000006,-273.0,-179.0,-16086.0,38.0,-34.0,-28.0
3.949878,-293.0,-170.0,-16096.0,33.0,-33.0,-26.0
3.9606499999999993,-292.0,-200.0,-16158.0,22.0,-32.0,-25.0
3.9698220000000006,-335.0,-180.0,-16213.0,19.0,-30.0,-26.0
3.980582,-312.0,-166.0,-16256.0,33.0,-36.0,-24.0
3.9907579999999996,-321.0,-137.0,-16232.0,41.0,-33.0,-25.0
4.000736,-363.0,-169.0,-16154.0,44.0,-35.0,-31.0
4.010745999999999,-375.0,-177.0,-16099.0,35.0,-33.0,-22.0
4.020759,-364.0,-124.0,-16082.0,29.0,-34.0,-28.0
4.030761,-403.0,-126.0,-16170.0,23.0,-34.0,-25.0
4.040706,-380.0,-131.0,-16221.0,25.0,-32.0,-29.0
4.050772,-362.0,-92.0,-16244.0,29.0,-32.0,-28.0
4.060719000000001,-374.0,-133.0,-16231.0,40.0,-37.0,-32.0
4.070779999999999,-378.0,-109.0,-16187.0,38.0,-34.0,-31.0
4.080736999999999,-356.0,-158.0,-16086.0,40.0,-33.0,-27.0
4.09079,-342.0,-176.0,-16093.0,29.0,-31.0,-29.0
4.1007180000000005,-348.0,-171.0,-16149.0,25.0,-30.0,-29.0
4.110796000000001,-344.0,-155.0,-16227.0,22.0,-36.0,-26.0
4.120564,-323.0,-155.0,-16241.0,25.0,-30.0,-24.0
4.129944,-350.0,-163.0,-16247.0,35.0,-35.0,-29.0
4.140578,-370.0,-170.0,-16178.0,41.0,-30.0,-29.0
4.150732,-358.0,-160.0,-16099.0,39.0,-30.0,-28.0
4.160708,-341.0,-120.0,-16106.0,27.0,-33.0,-23.0
4.170702,-370.0,-104.0,-16151.0,30.0,-33.0,-29.0
4.1808,-370.0,-115.0,-16202.0,25.0,-31.0,-32.0
4.1907239999999994,-382.0,-112.0,-16259.0,34.0,-36.0,-28.0
4.200735,-371.0,-106.0,-16216.0,40.0,-37.0,-29.0
4.2105879999999996,-383.0,-138.0,-16165.0,42.0,-30.0,-33.0
4.220666,-339.0,-166.0,-16108.0,45.0,-32.0,-29.0
4.2306550000000005,-323.0,-157.0,-16112.0,30.0,-34.0,-30.0
4.239818,-323.0,-165.0,-16155.0,27.0,-34.0,-26.0
4.25052,-316.0,-151.0,-16199.0,24.0,-33.0,-27.0
4.259945999999999,-312.0,-180.0,-16257.0,34.0,-32.0,-29.0
4.270567999999999,-287.0,-145.0,-16205.0,36.0,-32.0,-26.0
4.279888,-279.0,-130.0,-16172.0,40.0,-30.0,-29.0
4.290625,-343.0,-160.0,-16149.0,39.0,-28.0,-25.0
4.300725999999999,-320.0,-141.0,-16120.0,32.0,-33.0,-29.0
4.310803999999999,-373.0,-162.0,-16151.0,28.0,-31.0,-24.0
4.320717,-342.0,-134.0,-16205.0,31.0,-31.0,-27.0
4.330615999999999,-386.0,-119.0,-16221.0,32.0,-32.0,-30.0
4.340728,-388.0,-157.0,-16218.0,35.0,-35.0,-32.0
4.350795999999999,-365.0,-108.0,-16171.0,38.0,-35.0,-33.0
4.360631999999999,-371.0,-145.0,-16127.0,36.0,-25.0,-29.0
4.36988,-348.0,-140.0,-16153.0,35.0,-33.0,-27.0
4.380621999999999,-367.0,-169.0,-16156.0,27.0,-31.0,-34.0
4.3898779999999995,-380.0,-150.0,-16166.0,30.0,-29.0,-30.0
4.4006419999999995,-372.0,-142.0,-16196.0,32.0,-27.0,-25.0
4.409825999999999,-324.0,-151.0,-16216.0,31.0,-30.0,-27.0
4.420693999999999,-337.0,-156.0,-16200.0,37.0,-32.0,-32.0
4.42984,-348.0,-155.0,-16172.0,37.0,-29.0,-31.0
4.440662,-322.0,-163.0,-16113.0,38.0,-31.0,-30.0
4.449838,-345.0,-143.0,-16124.0,33.0,-30.0,-29.0
4.460675999999999,-317.0,-175.0,-16175.0,29.0,-34.0,-26.0
4.469842,-340.0,-114.0,-16203.0,29.0,-34.0,-24.0
4.480663999999999,-321.0,-110.0,-16225.0,34.0,-30.0,-31.0
4.489838000000001,-368.0,-146.0,-16218.0,36.0,-33.0,-24.0
4.500688,-373.0,-150.0,-16170.0,36.0,-34.0,-26.0
4.50981,-349.0,-141.0,-16161.0,31.0,-34.0,-27.0
4.52069,-362.0,-148.0,-16142.0,25.0,-31.0,-25.0
4.529814,-363.0,-96.0,-16175.0,27.0,-33.0,-30.0
4.540704,-372.0,-130.0,-16206.0,27.0,-30.0,-27.0
4.550782,-319.0,-155.0,-16228.0,30.0,-33.0,-29.0
4.560722,-337.0,-144.0,-16197.0,37.0,-30.0,-28.0
4.570793999999999,-350.0,-162.0,-16178.0,39.0,-29.0,-30.0
4.580717999999999,-358.0,-142.0,-16121.0,36.0,-36.0,-33.0
4.590586,-332.0,-168.0,-16132.0,26.0,-27.0,-31.0
4.600712,-364.0,-176.0,-16152.0,24.0,-34.0,-27.0
4.609807999999999,-342.0,-160.0,-16221.0,26.0,-33.0,-30.0
4.6206879999999995,-375.0,-152.0,-16209.0,36.0,-30.0,-27.0
4.629818,-371.0,-174.0,-16204.0,37.0,-34.0,-27.0
4.640708,-372.0,-136.0,-16154.0,39.0,-34.0,-29.0
4.650636,-365.0,-124.0,-16131.0,36.0,-36.0,-30.0
4.659838000000001,-298.0,-154.0,-16121.0,36.0,-37.0,-29.0
4.6706959999999995,-340.0,-169.0,-16163.0,27.0,-30.0,-26.0
4.680718000000001,-421.0,-147.0,-16179.0,31.0,-32.0,-30.0
4.689819999999999,-342.0,-173.0,-16227.0,37.0,-33.0,-32.0
4.70068,-354.0,-164.0,-16169.0,41.0,-35.0,-33.0
4.71067,-341.0,-150.0,-16121.0,39.0,-36.0,-28.0
4.7206779999999995,-342.0,-156.0,-16135.0,33.0,-31.0,-27.0
4.729808,-351.0,-160.0,-16129.0,28.0,-34.0,-27.0
4.7407140000000005,-319.0,-180.0,-16192.0,23.0,-31.0,-25.0
4.750795999999999,-311.0,-146.0,-16204.0,27.0,-31.0,-31.0
4.760728,-304.0,-152.0,-16205.0,36.0,-32.0,-26.0
4.770795999999999,-370.0,-189.0,-16200.0,39.0,-34.0,-31.0
4.780688,-373.0,-136.0,-16158.0,37.0,-35.0,-25.0
4.789864,-374.0,-146.0,-16129.0,41.0,-33.0,-28.0
4.8006519999999995,-382.0,-152.0,-16130.0,28.0,-31.0,-31.0
4.80982,-337.0,-151.0,-16169.0,32.0,-32.0,-23.0
4.820641999999999,-353.0,-133.0,-16226.0,28.0,-31.0,-25.0
4.829834,-333.0,-139.0,-16221.0,31.0,-34.0,-25.0
4.840553999999999,-364.0,-158.0,-16194.0,38.0,-29.0,-32.0
4.849893999999999,-342.0,-158.0,-16146.0,41.0,-35.0,-29.0
4.860633999999999,-325.0,-153.0,-16151.0,36.0,-31.0,-27.0
4.869871999999999,-307.0,-145.0,-16151.0,32.0,-33.0,-29.0
4.8805119999999995,-322.0,-157.0,-16183.0,23.0,-31.0,-25.0
4.889986,-359.0,-152.0,-16234.0,33.0,-31.0,-33.0
4.9003879999999995,-345.0,-142.0,-16220.0,39.0,-32.0,-30.0
4.909922,-321.0,-164.0,-16180.0,36.0,-38.0,-28.0
4.920596,-328.0,-157.0,-16158.0,39.0,-34.0,-27.0
4.9299420000000005,-391.0,-159.0,-16118.0,32.0,-32.0,-27.0
4.940605999999999,-375.0,-158.0,-16156.0,27.0,-33.0,-29.0
4.949873999999999,-362.0,-159.0,-16198.0,28.0,-33.0,-24.0
4.960632,-364.0,-138.0,-16221.0,31.0,-29.0,-26.0
4.969875999999999,-356.0,-128.0,-16230.0,38.0,-34.0,-24.0
4.980459999999999,-400.0,-127.0,-16187.0,39.0,-33.0,-35.0
4.990045,-359.0,-133.0,-16136.0,38.0,-32.0,-28.0
5.000503999999999,-356.0,-173.0,-16139.0,29.0,-32.0,-24.0
5.009852,-299.0,-165.0,-16142.0,26.0,-33.0,-26.0
5.020683999999999,-364.0,-140.0,-16190.0,29.0,-30.0,-30.0
5.030644000000001,-337.0,-173.0,-16220.0,30.0,-32.0,-28.0
5.0399080000000005,-364.0,-146.0,-16234.0,40.0,-33.0,-28.0
5.050452,-354.0,-144.0,-16187.0,41.0,-34.0,-29.0
5.060041999999999,-345.0,-162.0,-16136.0,36.0,-34.0,-25.0
5.070501999999999,-345.0,-147.0,-16121.0,33.0,-33.0,-30.0
5.080029999999999,-364.0,-177.0,-16157.0,30.0,-32.0,-25.0
5.090477999999999,-382.0,-145.0,-16218.0,27.0,-29.0,-22.0
5.100045,-403.0,-128.0,-16261.0,35.0,-33.0,-27.0
5.110484,-395.0,-161.0,-16205.0,40.0,-33.0,-24.0
5.120063,-381.0,-149.0,-16181.0,43.0,-36.0,-32.0
5.1304680000000005,-397.0,-163.0,-16102.0,38.0,-32.0,-25.0
5.13997,-391.0,-129.0,-16117.0,29.0,-32.0,-31.0
5.150338,-363.0,-138.0,-16144.0,23.0,-33.0,-28.0
5.160024999999999,-327.0,-131.0,-16209.0,25.0,-39.0,-30.0
5.1705000000000005,-333.0,-137.0,-16256.0,30.0,-29.0,-27.0
5.1800370000000004,-344.0,-143.0,-16243.0,43.0,-30.0,-30.0
5.1904959999999996,-314.0,-167.0,-16176.0,42.0,-31.0,-29.0
5.2000329999999995,-328.0,-177.0,-16103.0,40.0,-36.0,-34.0
5.210357999999999,-384.0,-185.0,-16114.0,29.0,-30.0,-28.0
5.21998,-337.0,-165.0,-16160.0,23.0,-33.0,-27.0
5.2305340000000005,-341.0,-135.0,-16229.0,26.0,-35.0,-25.0
5.239825999999999,-375.0,-127.0,-16248.0,29.0,-29.0,-28.0
5.250553999999999,-348.0,-151.0,-16251.0,37.0,-29.0,-27.0
5.260774,-348.0,-152.0,-16170.0,40.0,-31.0,-26.0
5.270579999999999,-359.0,-151.0,-16130.0,43.0,-32.0,-29.0
5.279945999999999,-394.0,-162.0,-16100.0,35.0,-27.0,-23.0
5.290383,-328.0,-120.0,-16139.0,22.0,-35.0,-28.0
5.299972,-383.0,-121.0,-16258.0,23.0,-30.0,-31.0
5.310392,-331.0,-125.0,-16259.0,29.0,-33.0,-30.0
5.320138999999999,-355.0,-147.0,-16259.0,34.0,-33.0,-25.0
5.330359999999999,-336.0,-139.0,-16191.0,45.0,-33.0,-29.0
5.340161,-364.0,-152.0,-16106.0,46.0,-34.0,-28.0
5.350308,-357.0,-166.0,-16080.0,34.0,-33.0,-26.0
5.360153,-338.0,-185.0,-16154.0,22.0,-34.0,-31.0
5.370312,-322.0,-140.0,-16228.0,21.0,-33.0,-29.0
5.380165999999999,-349.0,-153.0,-16282.0,25.0,-32.0,-22.0
5.3901699999999995,-382.0,-144.0,-16269.0,44.0,-34.0,-29.0
5.400186999999999,-353.0,-165.0,-16186.0,46.0,-34.0,-24.0
5.410183999999999,-368.0,-153.0,-16064.0,40.0,-31.0,-29.0
5.420252999999999,-356.0,-143.0,-16069.0,28.0,-30.0,-33.0
5.430073999999999,-386.0,-150.0,-16103.0,25.0,-35.0,-26.0
5.440398,-352.0,-140.0,-16240.0,19.0,-28.0,-29.0
5.4501290000000004,-376.0,-149.0,-16282.0,28.0,-35.0,-31.0
5.4603459999999995,-343.0,-165.0,-16276.0,43.0,-37.0,-30.0
5.470172,-370.0,-139.0,-16180.0,48.0,-31.0,-31.0
5.480281999999999,-341.0,-142.0,-16086.0,43.0,-36.0,-33.0
5.490202999999999,-306.0,-142.0,-16063.0,28.0,-35.0,-27.0
5.500252,-367.0,-179.0,-16134.0,21.0,-31.0,-24.0
5.510204999999999,-321.0,-158.0,-16228.0,22.0,-31.0,-28.0
5.520168,-350.0,-132.0,-16289.0,29.0,-32.0,-29.0
5.5301290000000005,-348.0,-126.0,-16276.0,45.0,-32.0,-27.0
5.540376,-325.0,-131.0,-16192.0,49.0,-34.0,-27.0
5.550022,-369.0,-145.0,-16074.0,47.0,-32.0,-33.0
5.560307999999999,-381.0,-153.0,-16047.0,34.0,-36.0,-33.0
5.570010999999999,-341.0,-162.0,-16097.0,20.0,-27.0,-23.0
5.5804860000000005,-358.0,-132.0,-16239.0,23.0,-36.0,-23.0
5.590021999999999,-413.0,-154.0,-16289.0,31.0,-31.0,-28.0
5.600453999999999,-345.0,-149.0,-16258.0,40.0,-34.0,-31.0
5.610063,-356.0,-140.0,-16175.0,50.0,-33.0,-27.0
5.620403999999999,-371.0,-154.0,-16115.0,41.0,-33.0,-29.0
5.6301000000000005,-317.0,-157.0,-16048.0,31.0,-31.0,-28.0
5.640352,-307.0,-153.0,-16119.0,19.0,-32.0,-32.0
5.650150999999999,-342.0,-150.0,-16235.0,19.0,-30.0,-29.0
5.660306,-337.0,-150.0,-16285.0,25.0,-32.0,-28.0
5.670149,-361.0,-150.0,-16269.0,42.0,-31.0,-28.0
5.680308,-334.0,-126.0,-16190.0,48.0,-35.0,-26.0
5.690218,-386.0,-144.0,-16106.0,41.0,-35.0,-30.0
5.700244,-385.0,-170.0,-16033.0,34.0,-26.0,-28.0
5.710267999999999,-366.0,-168.0,-16110.0,16.0,-30.0,-30.0
5.720236,-391.0,-116.0,-16217.0,20.0,-34.0,-28.0
5.730249000000001,-379.0,-119.0,-16275.0,28.0,-34.0,-27.0
5.740268,-363.0,-144.0,-16279.0,32.0,-33.0,-30.0
5.750221,-346.0,-161.0,-16219.0,47.0,-32.0,-27.0
5.760282,-314.0,-177.0,-16114.0,41.0,-28.0,-27.0
5.770204999999999,-320.0,-156.0,-16032.0,35.0,-27.0,-27.0
5.7803,-322.0,-163.0,-16123.0,20.0,-32.0,-28.0
5.790210999999999,-320.0,-154.0,-16171.0,13.0,-34.0,-29.0
5.800291999999999,-335.0,-141.0,-16250.0,28.0,-31.0,-28.0
5.810214,-330.0,-131.0,-16303.0,38.0,-31.0,-30.0
5.820316,-354.0,-158.0,-16210.0,49.0,-33.0,-31.0
5.830197,-356.0,-167.0,-16113.0,47.0,-32.0,-33.0
5.840306,-343.0,-162.0,-16067.0,35.0,-35.0,-24.0
5.8502209999999994,-344.0,-163.0,-16094.0,28.0,-32.0,-28.0
5.860258,-324.0,-141.0,-16174.0,19.0,-32.0,-28.0
5.870244,-360.0,-136.0,-16283.0,20.0,-33.0,-26.0
5.880246999999999,-329.0,-155.0,-16298.0,33.0,-35.0,-31.0
5.8902470000000005,-426.0,-150.0,-16227.0,46.0,-29.0,-27.0
5.900250999999999,-379.0,-123.0,-16153.0,48.0,-32.0,-24.0
5.910276,-329.0,-165.0,-16059.0,41.0,-29.0,-28.0
5.920266999999999,-388.0,-119.0,-16078.0,20.0,-33.0,-26.0
5.930251,-344.0,-175.0,-16182.0,8.0,-31.0,-27.0
5.940251999999999,-417.0,-150.0,-16259.0,18.0,-30.0,-26.0
5.950260999999999,-410.0,-146.0,-16341.0,36.0,-28.0,-31.0
5.960272,-332.0,-134.0,-16265.0,50.0,-29.0,-30.0
5.970253,-311.0,-111.0,-16132.0,48.0,-33.0,-27.0
5.9802859999999995,-332.0,-153.0,-16029.0,39.0,-31.0,-34.0
5.990233,-308.0,-153.0,-16045.0,32.0,-33.0,-25.0
6.000252999999999,-335.0,-169.0,-16156.0,17.0,-34.0,-30.0
6.010121,-311.0,-158.0,-16259.0,20.0,-36.0,-30.0
6.020168999999999,-300.0,-124.0,-16331.0,31.0,-33.0,-24.0
6.030137999999999,-316.0,-168.0,-16273.0,50.0,-34.0,-28.0
6.040177,-320.0,-163.0,-16153.0,51.0,-40.0,-29.0
6.050348,-313.0,-173.0,-16027.0,39.0,-38.0,-24.0
6.060174,-365.0,-155.0,-16047.0,26.0,-37.0,-30.0
6.070347999999999,-366.0,-79.0,-16130.0,18.0,-35.0,-28.0
6.080147,-368.0,-153.0,-16282.0,19.0,-34.0,-24.0
6.090342999999999,-438.0,-95.0,-16309.0,38.0,-34.0,-25.0
6.100171,-378.0,-128.0,-16284.0,50.0,-33.0,-26.0
6.110237,-339.0,-139.0,-16144.0,52.0,-33.0,-28.0
6.120260999999999,-387.0,-178.0,-16042.0,42.0,-37.0,-27.0
6.1300799999999995,-359.0,-144.0,-16064.0,26.0,-32.0,-31.0
6.140395999999999,-371.0,-150.0,-16131.0,14.0,-28.0,-23.0
6.150143999999999,-368.0,-142.0,-16251.0,24.0,-30.0,-32.0
6.160371999999999,-364.0,-163.0,-16320.0,34.0,-29.0,-31.0
6.170133,-351.0,-135.0,-16271.0,43.0,-34.0,-31.0
6.1803799999999995,-349.0,-127.0,-16164.0,50.0,-32.0,-29.0
6.190144999999999,-328.0,-160.0,-16071.0,41.0,-33.0,-26.0
6.200388,-331.0,-177.0,-16014.0,25.0,-34.0,-29.0
6.210118999999999,-368.0,-151.0,-16123.0,20.0,-31.0,-32.0
6.220243,-371.0,-165.0,-16258.0,24.0,-29.0,-29.0
6.230293999999999,-351.0,-160.0,-16287.0,31.0,-33.0,-30.0
6.240223,-348.0,-130.0,-16265.0,46.0,-36.0,-25.0
6.250283999999999,-358.0,-144.0,-16164.0,48.0,-34.0,-31.0
6.260239,-344.0,-148.0,-16070.0,48.0,-30.0,-31.0
6.270258999999999,-347.0,-133.0,-16047.0,28.0,-39.0,-32.0
6.280274,-343.0,-187.0,-16152.0,21.0,-32.0,-30.0
6.290234999999999,-357.0,-121.0,-16240.0,23.0,-34.0,-27.0
6.300257,-332.0,-137.0,-16296.0,30.0,-33.0,-27.0
6.3102339999999995,-348.0,-151.0,-16269.0,44.0,-36.0,-33.0
6.320276,-362.0,-135.0,-16187.0,51.0,-31.0,-30.0
6.330131,-345.0,-147.0,-16085.0,45.0,-33.0,-26.0
6.34041,-317.0,-191.0,-16072.0,29.0,-26.0,-26.0
6.350111,-352.0,-185.0,-16122.0,22.0,-35.0,-28.0
6.360388,-356.0,-140.0,-16244.0,17.0,-32.0,-26.0
6.370105000000001,-321.0,-146.0,-16294.0,33.0,-36.0,-25.0
6.380416,-395.0,-117.0,-16288.0,45.0,-30.0,-28.0
6.390081,-344.0,-150.0,-16145.0,47.0,-34.0,-22.0
6.400442,-362.0,-122.0,-16087.0,40.0,-29.0,-28.0
6.4100649999999995,-353.0,-117.0,-16060.0,28.0,-31.0,-27.0
6.420437999999999,-343.0,-140.0,-16120.0,21.0,-31.0,-29.0
6.430092999999999,-353.0,-149.0,-16203.0,19.0,-35.0,-32.0
6.440408,-329.0,-115.0,-16267.0,29.0,-32.0,-27.0
6.450101,-367.0,-159.0,-16254.0,42.0,-36.0,-27.0
6.460417999999999,-349.0,-144.0,-16182.0,45.0,-32.0,-33.0
6.470101,-336.0,-151.0,-16102.0,48.0,-31.0,-30.0
6.480435999999999,-329.0,-155.0,-16056.0,33.0,-34.0,-31.0
6.490088999999999,-367.0,-178.0,-16093.0,21.0,-30.0,-26.0
6.500404,-353.0,-144.0,-16237.0,27.0,-36.0,-29.0
